Library Name	Title	RBID	Issue Date	Remaining Circs	Active Issues
8080 Test Library	Ideat HS Architecture	RBZ0008826	10/01/2016	2500	1
8080 Test Library	Ideat HS Photo	RBZ0008984	11/01/2016	2500	1
8080 Test Library	IDEAT Spécial Voyages	RBZ0008825	06/01/2016	2500	1
8080 Test Library	Idees	RBZ0000958	10/31/2018	Unlimited	7
8080 Test Library	Idees Borduur	RBZ0007719	12/01/2014	2500	1
8080 Test Library	Idees Hekel	RBZ0008417	08/01/2014	2500	1
8080 Test Library	Idees Helder jou huis op	RBZ0008754	04/01/2016	2500	1
8080 Test Library	Idees Kinderpartytjie	RBZ0008423	10/01/2014	2500	1
8080 Test Library	Idees Stik	RBZ0008239	10/01/2015	2500	1
8080 Test Library	iGamer	RBZ0003792	09/01/2011	500	1
8080 Test Library	Iguana: para jóvenes lectores en español	RBZ0008211	01/01/2017	500	1
8080 Test Library	IL - Idee e lifestyle del Sole 24 ORE	RBZ0002381	08/31/2018	2500	8
8080 Test Library	Il libro dell'anno	RBZ0004230	01/01/2012	2500	1
8080 Test Library	Il meglio di Focus Storia. STRANE STORIE ILLUSTRATE	RBZ0008173	07/01/2015	Unlimited	1
8080 Test Library	Il visionario che ci ha cambiato la vita. STEVE JOBS 1955-2011	RBZ0003973	10/01/2011	2500	1
8080 Test Library	iLife Tips, Tricks & Fixes Vol 1	RBZ0005029	07/05/2012	1000	1
8080 Test Library	The iLife ‘11 Handbook	RBZ0003656	07/01/2011	500	1
8080 Test Library	Illustrate with Photoshop Genius Guide	RBZ0005420	12/01/2016	1000	1
8080 Test Library	The Illustrated Diamond Jubilee	RBZ0004863	05/31/2012	1000	1
8080 Test Library	The Illustrated Royal Weddings	RBZ0003174	04/01/2011	1000	1
8080 Test Library	Imagine FX Presents: Card Artist	RBZ0008573	03/01/2016	2500	1
8080 Test Library	ImagineFX	RBZ0000489	12/31/2018	500	14
8080 Test Library	ImagineFX Presents Anatomy	RBZ0002587	03/01/2014	500	1
8080 Test Library	ImagineFX Presents Fantasy Illustrator	RBZ0006318	06/01/2013	500	1
8080 Test Library	ImagineFX Presents how to draw & paint Creatures	RBZ0003518	06/15/2011	500	1
8080 Test Library	ImagineFX Presents how to draw & paint Fantasy Females	RBZ0003519	06/15/2011	500	1
8080 Test Library	ImagineFX Presents how to draw & paint Manga	RBZ0003517	06/15/2011	500	1
8080 Test Library	ImagineFX Presents: Digital Painting	RBZ0006129	05/01/2013	500	1
8080 Test Library	ImagineFX Presents: Fantasy Art Essentials	RBZ0003599	08/01/2011	500	1
8080 Test Library	ImagineFX Presents: The Digital Artist's Survival Guide	RBZ0006588	09/01/2013	500	1
8080 Test Library	Improve Your CV	RBZ0008494	07/01/2013	2500	1
8080 Test Library	Improve Your Golf	RBZ0005994	05/01/2014	2500	1
8080 Test Library	Improve Your Interview Technique	RBZ0006346	07/01/2013	2500	1
8080 Test Library	Improve Your Presentation Technique	RBZ0006345	07/01/2013	2500	1
8080 Test Library	Improve your Time management	RBZ0008495	07/01/2013	2500	1
8080 Test Library	In The Moment	RBZ0009849	12/31/2018	Unlimited	14
8080 Test Library	In Touch Weekly	RBZ0008596	12/23/2018	Unlimited	54
8080 Test Library	In-Fisherman	RBZ0009166	11/30/2018	Unlimited	8
8080 Test Library	Inc. Magazine	RBZ0005327	01/01/2019	500	10
8080 Test Library	InCar Entertainment	RBZ0003791	06/12/2018	2500	3
8080 Test Library	Independent Guide to Ebay	RBZ0003826	09/01/2013	2500	1
8080 Test Library	The Independent Guide to Ebay 2010	RBZ0001874	08/01/2010	2500	1
8080 Test Library	THE INDEPENDENT GUIDE TO EBAY 2015	RBZ0008363	10/01/2014	2500	1
8080 Test Library	The Independent Guide to Minecraft	RBZ0006632	09/01/2013	2500	1
8080 Test Library	The Independent Guide to the Apple iMac	RBZ0006631	09/01/2013	2500	1
8080 Test Library	The Independent Guide to the Apple iPad Air	RBZ0006917	11/01/2014	2500	1
8080 Test Library	The Independent Guide to the Apple iPad Mini	RBZ0006918	01/01/2014	2500	1
8080 Test Library	The Independent Guide to the Apple iPhone 5C	RBZ0006909	01/01/2014	2500	1
8080 Test Library	The Independent Guide to the Apple iPhone 5S	RBZ0006910	01/01/2014	2500	1
8080 Test Library	The Independent Guide to the Apple Macbook	RBZ0006342	07/01/2013	2500	1
8080 Test Library	The Independent guide to the Apple Watch	RBZ0008367	10/01/2014	2500	1
8080 Test Library	Independent Guide to the iPad	RBZ0002336	07/01/2010	2500	1
8080 Test Library	Independent Guide to the iPad 2	RBZ0003421	05/01/2011	2500	1
8080 Test Library	The Independent Guide to the iPhone 3GS	RBZ0001991	01/01/2009	2500	1
8080 Test Library	The Independent Guide to the iPhone 4	RBZ0002476	10/01/2010	2500	1
8080 Test Library	The Independent Guide to the iPhone 4S	RBZ0004022	11/01/2011	2500	1
8080 Test Library	Independent Guide to the iPhone 5	RBZ0005378	10/01/2012	2500	1
8080 Test Library	The Independent guide to the iPhone 6	RBZ0008368	10/01/2014	2500	1
8080 Test Library	The Independent Guide to the Mac	RBZ0001785	01/01/2009	2500	1
8080 Test Library	The Independent Guide to the Mac 4th edition	RBZ0003823	09/01/2011	2500	1
8080 Test Library	Independent Guide to the new iPad	RBZ0008497	04/20/2012	2500	1
8080 Test Library	India Today	RBZ0002353	12/16/2018	2500	53
8080 Test Library	India Today - 10 years of sex survey	RBZ0005933	03/01/2013	2500	1
8080 Test Library	Indian Bride Look Book 2010-2011	RBZ0002903	01/01/2011	2497	1
8080 Test Library	Indianapolis Monthly	RBZ0001881	11/27/2018	500	13
8080 Test Library	Indie Games: The Ultimate Guide 2016	RBZ0008816	07/01/2016	2500	1
8080 Test Library	Indulge	RBZ0009840	07/01/2017	2500	2
8080 Test Library	Industry of Nature	RBZ0005963	03/01/2013	2500	1
8080 Test Library	Inked	RBZ0000491	12/31/2018	2500	7
8080 Test Library	Inside Cricket	RBZ0005549	02/01/2018	2500	3
8080 Test Library	Inside History - Annual	RBZ0005632	12/01/2013	2500	1
8080 Test Library	Inside HR	RBZ0008604	04/01/2016	2500	1
8080 Test Library	Inside Out	RBZ0004016	11/30/2018	2500	13
8080 Test Library	Inside Out Christmas	RBZ0004017	12/01/2011	2500	1
8080 Test Library	Inside Out Renovating & Decorating Guide	RBZ0000495	05/01/2012	2500	1
8080 Test Library	Inside Out Special: Origami at Home	RBZ0008859	11/01/2016	2500	1
8080 Test Library	Inside Soap UK	RBZ0005864	12/21/2018	2500	52
8080 Test Library	Inside Soap Yearbook 2014	RBZ0006846	11/01/2017	2500	1
8080 Test Library	Inside Sport	RBZ0000496	12/31/2018	2500	14
8080 Test Library	Inspirations	RBZ0005431	07/31/2018	2500	5
8080 Test Library	Inspirations Index	RBZ0005432	01/01/2013	2500	1
8080 Test Library	Inspired by Vintage Quilts	RBZ0008450	11/01/2014	2500	1
8080 Test Library	Instand Guide: How to get faster Broadband	RBZ0007423	03/01/2014	2500	1
8080 Test Library	Instand Guide: Microsoft Word	RBZ0007424	03/01/2014	2500	1
8080 Test Library	Instant Guide to Create a Website	RBZ0007452	05/01/2014	2500	1
8080 Test Library	InStyle - España	RBZ0006308	11/30/2018	2500	13
8080 Test Library	InStyle Australia Magazine	RBZ0008928	12/31/2018	Unlimited	14
8080 Test Library	InStyle Beauty	RBZ0008691	05/01/2017	2500	1
8080 Test Library	InStyle Best Advice We Have Ever Heard	RBZ0008351	10/01/2014	2500	1
8080 Test Library	InStyle Magazine Germany	RBZ0008692	05/01/2018	2500	5
8080 Test Library	InStyle MEN Magazine Germany	RBZ0008693	02/01/2018	2500	2
8080 Test Library	InStyle México	RBZ0005168	12/01/2018	2500	12
8080 Test Library	InStyle Russia	RBZ0005832	12/01/2018	Unlimited	16
8080 Test Library	InStyle UK Best Beauty Buys	RBZ0006928	01/01/2014	2500	1
8080 Test Library	Integral	RBZ0001660	11/30/2018	2500	13
8080 Test Library	Integral Extra	RBZ0008511	10/24/2018	Unlimited	7
8080 Test Library	INTERFACE	RBZ0006262	10/31/2018	Unlimited	8
8080 Test Library	Interior	RBZ0004890	11/30/2018	2500	5
8080 Test Library	Interiores	RBZ0001474	11/30/2018	2500	11
8080 Test Library	International Artist	RBZ0009325	11/30/2018	Unlimited	7
8080 Test Library	International Boat Industry	RBZ0007057	09/30/2018	2500	7
8080 Test Library	International Figure Skating	RBZ0005402	10/31/2018	500	7
8080 Test Library	International Property & Travel	RBZ0007854	06/30/2018	2500	5
8080 Test Library	International Traveller	RBZ0009262	11/30/2018	2500	4
8080 Test Library	Interview	RBZ0006136	03/01/2018	2500	2
8080 Test Library	Interweave Crochet	RBZ0000500	11/14/2018	2500	5
8080 Test Library	Interweave Knits	RBZ0000501	12/01/2018	2500	5
8080 Test Library	Intramuros	RBZ0001436	10/29/2018	2500	19
8080 Test Library	Intramuros-Paris Design Guide	RBZ0005264	09/01/2017	2500	3
8080 Test Library	Investir en Europe	RBZ0008953	10/01/2017	2500	1
8080 Test Library	iOS 10 The Complete Manual	RBZ0008986	10/01/2016	2500	1
8080 Test Library	iOS 8 The Complete Manual	RBZ0007668	10/01/2014	Unlimited	1
8080 Test Library	iOS 9 The Complete Manual	RBZ0008312	10/01/2015	1000	1
8080 Test Library	iOS7: The Complete Manual	RBZ0006891	12/01/2013	1000	1
8080 Test Library	iPad & iPhone Tips, Tricks, Apps & Hacks Vol 2	RBZ0005026	07/05/2012	1000	1
8080 Test Library	iPad & iPhone User	RBZ0000502	11/30/2018	2500	14
8080 Test Library	iPad Air for Beginners	RBZ0006803	01/01/2014	1000	1
8080 Test Library	iPad Air Made Simple	RBZ0007825	02/01/2015	500	1
8080 Test Library	iPad Annual	RBZ0008252	11/01/2015	1000	1
8080 Test Library	iPad App Directory	RBZ0005419	10/01/2014	1000	1
8080 Test Library	iPad App Directory Vol 4	RBZ0004872	05/25/2012	1000	1
8080 Test Library	iPad App Directory Vol. 3	RBZ0004693	04/01/2012	1000	1
8080 Test Library	iPad Apps for Highly Successful People	RBZ0005768	02/01/2013	2500	1
8080 Test Library	The iPad Book	RBZ0004987	10/01/2016	1000	1
8080 Test Library	The iPad Book Vol 1 Revised Edition	RBZ0005015	07/09/2012	1000	1
8080 Test Library	The iPad Book Vol 2 Revised Edition	RBZ0005016	07/09/2012	1000	1
8080 Test Library	iPad for Beginners	RBZ0005512	09/01/2016	1000	1
8080 Test Library	iPad for Beginners	RBZ0006081	04/01/2013	2500	1
8080 Test Library	iPad for Beginners Revised Edition	RBZ0004696	04/01/2012	1000	1
8080 Test Library	iPad for Boomers	RBZ0007722	12/01/2014	1000	1
8080 Test Library	iPad for Business	RBZ0007526	07/01/2014	500	1
8080 Test Library	iPad for Education	RBZ0005849	03/01/2013	2500	1
8080 Test Library	iPad for kids 2	RBZ0004569	02/01/2013	2500	1
8080 Test Library	iPad for Parents	RBZ0000503	07/01/2011	2500	1
8080 Test Library	iPad mini	RBZ0005845	02/01/2013	2500	1
8080 Test Library	iPad mini For Beginners	RBZ0006385	08/01/2014	998	1
8080 Test Library	iPad mini: Beyond the manual	RBZ0007309	04/01/2014	500	1
8080 Test Library	iPad Mini: The Complete Manual (A5)	RBZ0006096	01/01/2017	1000	1
8080 Test Library	iPad Tips, Tricks, Apps & Hacks	RBZ0005351	02/01/2015	1000	1
8080 Test Library	iPad Tips, Tricks, Apps & Hacks Vol 1	RBZ0005025	07/05/2012	1000	1
8080 Test Library	iPad Tips, Tricks, Apps & Hacks Vol 2	RBZ0005017	07/04/2012	1000	1
8080 Test Library	iPad Tips, Tricks, Apps & Hacks Vol 3	RBZ0004841	05/20/2012	1000	1
8080 Test Library	iPad User Magazine	RBZ0006390	09/30/2018	500	10
8080 Test Library	iPad: The Complete Manual	RBZ0007011	02/01/2017	1000	1
8080 Test Library	iPhone 5c For Beginners	RBZ0006873	12/01/2013	1000	1
8080 Test Library	iPhone 5s For Beginners	RBZ0006785	12/01/2013	1000	1
8080 Test Library	iPhone 6 Made Simple	RBZ0007777	04/01/2015	500	1
8080 Test Library	iPhone 6: Your companion manual	RBZ0007667	10/01/2014	500	1
8080 Test Library	iPhone 6S App Directory Vol 1	RBZ0008249	11/01/2015	1000	1
8080 Test Library	iPhone 7 Tips, Tricks & Apps	RBZ0009217	12/01/2016	500	1
8080 Test Library	iPhone Annual Volume 1	RBZ0008213	10/01/2016	1000	1
8080 Test Library	iPhone App Directory Vol 10	RBZ0005417	10/01/2012	1000	1
8080 Test Library	iPhone App Directory Vol. 9	RBZ0004694	04/01/2012	1000	1
8080 Test Library	The iPhone Book	RBZ0005513	06/01/2016	1000	1
8080 Test Library	The iPhone Book Vol 2 Revised Edition	RBZ0007067	05/25/2012	1000	1
8080 Test Library	iPhone for Beginners	RBZ0005424	03/01/2017	1000	1
8080 Test Library	iPhone for Beginners Revised Edition	RBZ0004874	05/25/2012	1000	1
8080 Test Library	iPhone Life	RBZ0000504	12/01/2018	2500	5
8080 Test Library	iPhone Tips, Tricks, Apps & Hacks	RBZ0005307	01/01/2016	1000	1
8080 Test Library	iPhone Tips, Tricks, Apps & Hacks Vol 1	RBZ0005012	07/04/2012	1000	1
8080 Test Library	iPhone Tips, Tricks, Apps & Hacks Vol 3	RBZ0005013	07/04/2012	1000	1
8080 Test Library	iPhone Tips, Tricks, Apps & Hacks Vol 4	RBZ0005034	07/06/2012	1000	1
8080 Test Library	iPhone Tips, Tricks, Apps & Hacks Vol 5	RBZ0005014	07/04/2012	1000	1
8080 Test Library	iPhone Tips, Tricks, Apps & Hacks Vol 6	RBZ0004837	05/20/2012	1000	1
8080 Test Library	iPhone: The Complete Manual (A5)	RBZ0006386	12/01/2016	1000	1
8080 Test Library	iPod and iTunes For Beginners	RBZ0005890	02/01/2013	1000	1
8080 Test Library	Irish Roots Magazine	RBZ0008582	04/01/2017	2500	1
8080 Test Library	Island Racer	RBZ0001645	05/01/2016	2500	1
8080 Test Library	IT for Business	RBZ0001634	06/30/2018	200	9
8080 Test Library	It GiRL	RBZ0007500	12/31/2018	2500	13
8080 Test Library	It's Owl Good: An Adult Coloring Book	RBZ0008794	07/01/2016	2500	1
8080 Test Library	Italia magazine	RBZ0000506	12/31/2018	Unlimited	16
8080 Test Library	Italia! Guide magazine	RBZ0003995	02/01/2018	2500	2
8080 Test Library	Italia! Guide to Tuscany	RBZ0002811	03/01/2010	2500	1
8080 Test Library	Italia! Guide to Venice & Veneto	RBZ0003168	04/01/2011	2500	1
8080 Test Library	Itinéraires d'un Gourmand	RBZ0009680	02/01/2018	2500	2
8080 Test Library	iTunes & iCloud Tech Tips	RBZ0008077	06/01/2015	2500	1
8080 Test Library	iTunes & iCloud: Your companion manual	RBZ0007605	09/01/2014	500	1
8080 Test Library	Ivy League Analytical English 常春藤解析英語	RBZ0001345	11/27/2018	2500	13
8080 Test Library	Ivy League Enjoy English 常春藤生活英語	RBZ0001344	11/27/2018	2500	13
8080 Test Library	J-14	RBZ0008594	01/01/2019	Unlimited	7
8080 Test Library	Jack	RBZ0001981	01/01/2013	200	1
8080 Test Library	Jaguar: The Complete Story	RBZ0003103	10/01/2014	2500	1
8080 Test Library	Jalouse	RBZ0002557	09/30/2018	2499	11
8080 Test Library	Jamie Magazin	RBZ0009121	01/01/2018	2500	2
8080 Test Library	Jams and Jellies	RBZ0009291	04/01/2017	500	1
8080 Test Library	The JAPAN COMPANY HANDBOOK (JCH)　英文会社四季報	RBZ0008267	01/01/2015	2500	1
8080 Test Library	Javascript Handbook	RBZ0007956	02/01/2015	500	1
8080 Test Library	Jazz Magazine	RBZ0009681	02/01/2018	2500	2
8080 Test Library	Jazz Magazine HS	RBZ0009682	07/01/2016	2500	1
8080 Test Library	JazzTimes	RBZ0005401	11/30/2018	500	11
8080 Test Library	Je Cuisine	RBZ0009268	03/01/2017	2500	1
8080 Test Library	Jet Set	RBZ0009815	03/01/2018	2500	4
8080 Test Library	Jeune Afrique	RBZ0002890	09/08/2018	500	37
8080 Test Library	Jeux Vidéo Magazine	RBZ0009683	03/01/2018	2500	4
8080 Test Library	The Jinri Experience	RBZ0005385	09/01/2014	500	1
8080 Test Library	Jobstreet : Jumpstart Your Career	RBZ0005879	03/01/2013	500	1
8080 Test Library	Jogging International	RBZ0009684	04/01/2018	2500	5
8080 Test Library	Jogging International Hors-Série	RBZ0009685	01/01/2017	2500	1
8080 Test Library	John Wilson's 501 Fishing Tips v.2	RBZ0002227	07/01/2010	2500	1
8080 Test Library	Joost van der Westhuizen bylaag	RBZ0009159	02/09/2017	2500	1
8080 Test Library	Joost van der Westhuizen supplement	RBZ0009160	02/09/2017	2500	1
8080 Test Library	The Journal of the Texas Trophy Hunters	RBZ0001451	10/31/2018	500	7
8080 Test Library	Jours de Chasse	RBZ0009686	06/01/2017	2500	1
8080 Test Library	Jours de Cheval	RBZ0009687	07/01/2017	2500	1
8080 Test Library	JOY! Magazine	RBZ0008303	11/30/2018	Unlimited	12
8080 Test Library	Jp Magazine	RBZ0001366	01/31/2019	2500	13
8080 Test Library	Junior	RBZ0002989	05/01/2015	2500	1
8080 Test Library	Junior Science	RBZ0008378	09/01/2014	500	1
8080 Test Library	Juno Magazine	RBZ0009582	11/18/2018	2500	5
8080 Test Library	Just Bikes	RBZ0000507	11/22/2018	2500	14
8080 Test Library	Just Cars	RBZ0000508	11/29/2018	2500	15
8080 Test Library	K- Zone Philippines	RBZ0003135	07/01/2017	500	1
8080 Test Library	K-Zone Almanac 2015-2016	RBZ0008199	09/01/2015	2499	1
8080 Test Library	K-Zone LifeHacks	RBZ0008094	07/01/2015	500	1
8080 Test Library	KAMUKE Ukulele Magazine	RBZ0009263	03/01/2018	2500	2
8080 Test Library	Kate Bush - The Ultimate Music Guide	RBZ0008004	03/01/2015	2500	1
8080 Test Library	Kate's Style	RBZ0007972	04/01/2016	1000	1
8080 Test Library	Kathryn Bernardo Fan Magazine	RBZ0007527	07/01/2014	2499	1
8080 Test Library	Kayak FISH	RBZ0006278	04/01/2016	2500	1
8080 Test Library	Kayak Session Magazine	RBZ0004053	09/30/2018	Unlimited	19
8080 Test Library	Kena La Navidad	RBZ0008278	09/01/2016	2500	1
8080 Test Library	Kendo World	RBZ0008621	06/01/2018	2500	2
8080 Test Library	Kendo World Special Edition	RBZ0008622	02/01/2018	2500	2
8080 Test Library	Kerrang!	RBZ0007881	05/01/2017	500	1
8080 Test Library	Keyboards Recording	RBZ0002389	09/30/2018	2500	32
8080 Test Library	Keyboards Recording Hors-série	RBZ0003068	03/01/2011	2492	1
8080 Test Library	Kezako mundi	RBZ0008720	06/01/2018	2500	6
8080 Test Library	Kick Off PSL Yearbook	RBZ0004096	09/01/2012	2500	1
8080 Test Library	Kicks	RBZ0001662	08/01/2014	2500	1
8080 Test Library	Kid Magazine	RBZ0009001	11/30/2018	2500	6
8080 Test Library	Kid's Collections	RBZ0001929	06/30/2018	100	3
8080 Test Library	Kids Party Ideas	RBZ0003425	10/01/2014	2500	1
8080 Test Library	Kim Kardashian West: 100% Unauthorised Celeb Special	RBZ0007947	04/01/2015	2500	1
8080 Test Library	Kinderpartytjie Idees	RBZ0003426	10/01/2014	2500	1
8080 Test Library	KINDLE & KOBO	RBZ0006903	01/01/2014	2500	1
8080 Test Library	The Kindle Fire Book	RBZ0006770	10/01/2014	999	1
8080 Test Library	Kindle Fire For Beginners	RBZ0006015	03/01/2013	1000	1
8080 Test Library	Kindle For Beginners	RBZ0004871	06/01/2013	1000	1
8080 Test Library	Kiplinger's Personal Finance	RBZ0000514	01/01/2019	2500	14
8080 Test Library	Kiss My Sass: An Aunty Acid Adult Coloring Book	RBZ0008798	07/01/2016	2500	1
8080 Test Library	Kit Homes Yearbook	RBZ0004450	05/16/2018	2500	2
8080 Test Library	Kitchen Garden	RBZ0000517	12/31/2018	2500	13
8080 Test Library	Kitchen Yearbook	RBZ0004255	03/01/2018	2500	2
8080 Test Library	Kitchens & Bathrooms Quarterly	RBZ0003844	11/30/2018	2500	6
8080 Test Library	Kitchens & Baths	RBZ0000124	05/23/2018	500	3
8080 Test Library	Kiteboarder	RBZ0009688	01/01/2018	2500	2
8080 Test Library	Kiteworld Magazine	RBZ0007531	11/30/2018	Unlimited	7
8080 Test Library	Kiteworld Magazine Travel Guide 2015	RBZ0008357	04/01/2018	2500	2
8080 Test Library	Kiwi Trail Runner	RBZ0009086	11/30/2018	Unlimited	7
8080 Test Library	Knit&Spin	RBZ0000520	05/01/2011	2500	1
8080 Test Library	knit.wear	RBZ0000519	09/26/2018	2500	3
8080 Test Library	Knitscene	RBZ0000521	11/30/2018	2500	5
8080 Test Library	The Knitter	RBZ0001012	12/04/2018	Unlimited	15
8080 Test Library	The Knitter's Year	RBZ0008996	10/01/2016	2500	1
8080 Test Library	The Knitter: Lace Collection	RBZ0006484	09/01/2013	500	1
8080 Test Library	Knitting & Crochet from Woman’s Weekly	RBZ0007343	12/31/2018	2500	13
8080 Test Library	Knitting Baby & Beyond	RBZ0007649	03/01/2017	2500	1
8080 Test Library	Knitting for Beginners	RBZ0007701	12/01/2016	1000	1
8080 Test Library	Knitting Ideas	RBZ0007472	05/01/2014	2500	1
8080 Test Library	Knives Illustrated	RBZ0008117	12/31/2018	Unlimited	8
8080 Test Library	The Knot Weddings Magazine	RBZ0003743	12/01/2018	500	5
8080 Test Library	Kos Idees	RBZ0003450	05/01/2012	2500	1
8080 Test Library	KRASH	RBZ0007501	12/31/2018	2500	13
8080 Test Library	Kreatief Idees	RBZ0005362	09/01/2013	2500	1
8080 Test Library	Kung Fu Tai Chi	RBZ0000523	10/31/2018	2500	6
8080 Test Library	L´Officiel ART	RBZ0008553	02/14/2018	2500	2
8080 Test Library	L'Ami des Jardins	RBZ0009690	11/30/2018	Unlimited	13
8080 Test Library	L'Appart	RBZ0009137	02/01/2018	2500	2
8080 Test Library	L'Argus de l'automobile	RBZ0009691	08/31/2017	2500	1
8080 Test Library	L'argus voitures d'occasion	RBZ0009692	01/01/2018	2500	2
8080 Test Library	L'art de l'Aquarelle	RBZ0009693	12/01/2017	2500	1
8080 Test Library	L'auto-Journal	RBZ0004645	12/05/2018	Unlimited	79
8080 Test Library	L'Auto-Journal 4x4	RBZ0004712	12/31/2018	2500	14
8080 Test Library	L'auto-journal acheteur	RBZ0004713	04/01/2018	2500	11
8080 Test Library	L'automobile magazine	RBZ0009694	05/31/2018	2500	7
8080 Test Library	L'Enquête Sport	RBZ0009701	06/01/2017	2500	1
8080 Test Library	L'Etudiant	RBZ0009707	06/30/2018	2500	7
8080 Test Library	L'Expansion	RBZ0001533	12/01/2016	2500	20
8080 Test Library	L'Express	RBZ0007103	12/11/2018	Unlimited	176
8080 Test Library	L'Express Grand Format	RBZ0002270	10/01/2016	2500	1
8080 Test Library	L'Express hors-serie	RBZ0002387	10/01/2013	2499	1
8080 Test Library	L'impresa	RBZ0002571	06/30/2018	2500	8
8080 Test Library	L'Informaticien	RBZ0009708	02/01/2018	2500	2
8080 Test Library	L'Officel 1000 Modèles - Design	RBZ0002946	06/01/2012	2500	1
8080 Test Library	L'Officiel 1000 Modèles	RBZ0002941	09/30/2018	2500	3
8080 Test Library	L'Officiel 1000 modèles - L'Intégrale	RBZ0002934	05/01/2014	2500	1
8080 Test Library	L'Officiel Art	RBZ0004772	05/31/2018	2500	3
8080 Test Library	L'Officiel España	RBZ0008191	10/31/2018	2500	6
8080 Test Library	L'Officiel Hommes España	RBZ0008243	06/30/2018	2500	4
8080 Test Library	L'Officiel Hommes Italia	RBZ0005828	11/01/2017	2500	6
8080 Test Library	L'Officiel Hommes NL	RBZ0002949	11/22/2018	2500	3
8080 Test Library	L'Officiel Hommes Paris	RBZ0002933	10/31/2018	2500	8
8080 Test Library	L'Officiel Italia	RBZ0006046	07/31/2019	2499	4
8080 Test Library	L'Officiel Manila	RBZ0008000	06/01/2017	2500	1
8080 Test Library	L'Officiel Mexico	RBZ0007644	10/31/2018	2500	11
8080 Test Library	L'Officiel NL	RBZ0002948	11/30/2018	2500	8
8080 Test Library	L'Officiel Paris	RBZ0002554	10/31/2018	2500	9
8080 Test Library	L'Officiel PC	RBZ0009709	01/01/2018	2500	2
8080 Test Library	L'Officiel Voyage	RBZ0002753	09/01/2016	2500	1
8080 Test Library	L'Officiel Voyage España	RBZ0008760	10/01/2016	2500	1
8080 Test Library	L'optimum	RBZ0002555	07/01/2017	2500	1
8080 Test Library	L'Uomo Vogue	RBZ0003252	11/01/2017	200	1
8080 Test Library	La Cucina Italiana	RBZ0002478	11/30/2018	Unlimited	13
8080 Test Library	La Moto	RBZ0001135	11/30/2018	2500	13
8080 Test Library	La Moto - Argentina	RBZ0003758	02/01/2018	2500	4
8080 Test Library	La Moto - Catálogo	RBZ0004424	07/01/2016	2500	1
8080 Test Library	La Moto - Libro de Pruebas	RBZ0004425	02/01/2016	2499	1
8080 Test Library	La Prova del Cuoco Magazine	RBZ0007400	11/20/2018	200	30
8080 Test Library	La Revue des Deux Mondes	RBZ0008841	07/01/2017	2500	1
8080 Test Library	La revue des Montres	RBZ0002556	11/30/2018	2500	11
8080 Test Library	La Revue des Montres - l'Horoguide	RBZ0002947	06/01/2015	2500	1
8080 Test Library	La Revue du Vin de France	RBZ0002910	11/30/2018	200	11
8080 Test Library	La Revue du Vin de France Hors-série	RBZ0009689	11/01/2017	2500	1
8080 Test Library	La Semaine	RBZ0008477	12/20/2018	Unlimited	54
8080 Test Library	LA, Journal of Landscape Architecture	RBZ0002320	12/06/2019	2500	5
8080 Test Library	Ladybug	RBZ0007930	02/01/2018	500	3
8080 Test Library	Ladybug en español: historias, poemas y canciones en una revista para jóvenes pequeños y niños.	RBZ0008209	01/01/2017	500	1
8080 Test Library	Land Rover Defender 2015	RBZ0008486	12/01/2015	2500	1
8080 Test Library	Land Rover Monthly	RBZ0000528	01/01/2019	2500	14
8080 Test Library	Land Rover Owner	RBZ0007882	12/31/2018	500	14
8080 Test Library	Landbou 95 Jaar	RBZ0008427	09/01/2014	2500	1
8080 Test Library	Landbou Boerekos	RBZ0006334	10/09/2018	2500	3
8080 Test Library	Landbou Boereplanne	RBZ0008095	08/27/2018	2500	2
8080 Test Library	Landbou Vee	RBZ0008425	08/01/2017	2500	1
8080 Test Library	Landbouweekblad	RBZ0000959	12/13/2018	2500	51
8080 Test Library	Landrover Defender	RBZ0004177	12/01/2011	2500	1
8080 Test Library	Landrover Defender 2	RBZ0006904	01/01/2014	2500	1
8080 Test Library	Landrover Discovery MagBook	RBZ0005835	02/01/2013	2500	1
8080 Test Library	Landrover Past, Present and Future	RBZ0006113	05/01/2013	2500	1
8080 Test Library	Landscape Architecture Australia	RBZ0004153	10/31/2018	2500	5
8080 Test Library	Landscape Architecture Magazine	RBZ0001535	11/30/2018	500	13
8080 Test Library	LANDSCAPE DESIGN　ランドスケープデザイン	RBZ0003141	10/15/2018	2500	7
8080 Test Library	Landscape Magazine	RBZ0007921	12/31/2018	500	12
8080 Test Library	Landscape Photography Made Easy	RBZ0003878	09/20/2011	500	1
8080 Test Library	Landscape Photography Workshop	RBZ0008910	07/01/2016	2500	1
8080 Test Library	Landscape Photography Workshops	RBZ0009300	04/01/2017	2500	1
8080 Test Library	Landscapes	RBZ0000529	03/01/2012	2500	1
8080 Test Library	LANDUUM	RBZ0008929	09/30/2018	2500	4
8080 Test Library	Lapidary Journal Jewelry Artist	RBZ0000530	10/31/2018	2500	7
8080 Test Library	Latino Leaders	RBZ0000532	08/31/2018	2500	6
8080 Test Library	Le Chasseur Français Hors Série	RBZ0004717	01/01/2018	Unlimited	7
8080 Test Library	Le Chef	RBZ0009695	01/01/2018	2499	2
8080 Test Library	Le Cycle	RBZ0009696	05/31/2018	2500	7
8080 Test Library	Le fana de l'aviation	RBZ0001870	11/30/2018	Unlimited	37
