For Period: from 01/01/2017 to 01/01/2017
Title	Barcode	Email	Library	RBID	Checkouts	Time Period	Current Issue Default	Status	Checkout Date	Issue Date
Worlds Of Whedon				RBZ0002815	0	Monthly	500	Active		
Sketchbooks Volume 2				RBZ0007960	0	Monthly	500	Active		
Official Xbox Magazine - UK Edition Presents: Kinect Special				RBZ0004023	0	Monthly	500	Active		
VSD HS				RBZ0008542	0	Annually	Unlimited	Inactive		
Photoshop Tips, Tricks & Fixes Vol 2				RBZ0005020	0	Monthly	1000	Active		
Cuisine Actuelle				RBZ0003122	0	Monthly	2500	Inactive		
Anatomy Essentials				RBZ0007696	0	Monthly	500	Active		
Vrouekeur				RBZ0005964	0	Weekly	2500	Active		
OK! Magazine				RBZ0000638	0	Weekly	2500	Active		
L'Officiel Italia				RBZ0006046	0	Monthly	2500	Active		
NZ Autocar				RBZ0001699	0	Monthly	100	Inactive		
Overlander 4WD				RBZ0007812	0	Monthly	2500	Inactive		
Men's Fitness Complete Guide to Home Workouts 2nd Edition				RBZ0003660	0	Monthly	2500	Active		
Dirt Trax Magazine				RBZ0000303	0	Monthly	2500	Inactive		
Motociclismo				RBZ0001093	0	Weekly	2500	Active		
Cyclist: The Big Rides				RBZ0006919	0	Monthly	2500	Active		
Coup de Pouce Tapas				RBZ0000260	0	Monthly	Unlimited	Inactive		
The Independent Guide to the Mac				RBZ0001785	0	Monthly	2500	Active		
THE INDEPENDENT GUIDE TO EBAY 2015				RBZ0008363	0	Monthly	2500	Active		
How to Build an Android App				RBZ0007561	0	Monthly	2500	Active		
Junior				RBZ0002989	0	Monthly	2500	Inactive		
Amazing Loom Band Projects				RBZ0007580	0	Monthly	2500	Active		
The Ultimate Guide to Marathon Running 5				RBZ0006912	0	Monthly	2500	Active		
How to set up an online business 2014				RBZ0006901	0	Monthly	2500	Active		
YOU Readers 100 Best Chicken Recipes				RBZ0006512	0	Monthly	2500	Active		
Create Jewelry: 101 All-New Designs				RBZ0000008	0	Monthly	2500	Active		
Cloth Paper Scissors				RBZ0000225	0	Monthly	2500	Inactive		
Moto Revue				RBZ0001758	0	Monthly	2500	Active		
Knit&Spin				RBZ0000520	0	Monthly	2500	Active		
Beijing Review				RBZ0002795	0	Monthly	2500	Active		
ZOO Weekly Australia				RBZ0007766	0	Weekly	2500	Inactive		
Harper's Bazaar Arabia				RBZ0004577	0	Monthly	2500	Inactive		
Wildfowl Carving Magazine				RBZ0000870	0	Monthly	2500	Inactive		
Wellbeing Parenting				RBZ0000863	0	Monthly	2500	Active		
Fine Art Connoisseur				RBZ0004948	0	Monthly	500	Active		
homeINSPIRE				RBZ0007809	0	Monthly	2500	Inactive		
Backyard & Garden Design Ideas				RBZ0000106	0	Monthly	2500	Active		
Beginner's Guide to Sewing				RBZ0007292	0	Monthly	2500	Active		
Horse & Hound Ask The Vet				RBZ0008350	0	Monthly	2500	Active		
Eating Smart Christmas. Vegetarian				RBZ0008354	0	Monthly	2500	Active		
David Bowie				RBZ0006076	0	Monthly	2500	Active		
The Atari Book 40th Anniversary				RBZ0005605	0	Monthly	1000	Active		
How it Works Book of Amazing Vehicles Volume 1				RBZ0007659	0	Monthly	1000	Active		
The Complete Guide to Android				RBZ0003405	0	Monthly	2500	Active		
The Good Life Version Fille				RBZ0007377	0	Monthly	2500	Active		
DNA Health				RBZ0010105	0	Monthly	2500	Active		
Australian Country Homes				RBZ0010106	0	Monthly	2500	Active		
Enzo				RBZ0010083	0	Monthly	2500	Active		
Sept				RBZ0010104	0	Monthly	2500	Active		
Race Control				RBZ0010097	0	Monthly	2500	Active		
Jobstreet : Jumpstart Your Career				RBZ0005879	0	Monthly	500	Inactive		
Candy Cutiepedia				RBZ0007612	0	Monthly	2500	Inactive		
New Scientist International Edition				RBZ0006375	0	Monthly	500	Active		
Caixin - China Economics & Finance				RBZ0002108	0	Monthly	2500	Inactive		
Parenting School Years				RBZ0000657	0	Monthly	Unlimited	Inactive		
Bride To Be - Flowers & Wedding Styling				RBZ0008437	0	Monthly	2500	Inactive		
Macworld Australia Mountain Lion Superguide				RBZ0005844	0	Monthly	2500	Active		
auto motor und sport				RBZ0006020	0	Weekly	2500	Inactive		
True Love Bride				RBZ0005279	0	Monthly	2500	Active		
Landbouweekblad				RBZ0000959	0	Weekly	2500	Active		
go Kruger				RBZ0000945	0	Monthly	2500	Inactive		
CompraMoto				RBZ0003750	0	Monthly	2500	Inactive		
Catálogo Scooting				RBZ0002853	0	Monthly	2500	Inactive		
Women's Health India				RBZ0007984	0	Monthly	2500	Inactive		
World of Animals Book of Ocean Wildlife				RBZ0007711	0	Monthly	1000	Active		
The Total 911 Collection				RBZ0005953	0	Monthly	1000	Active		
Guida Piscina				RBZ0002845	0	Monthly	2500	Inactive		
HELLO! Prince George Souvenir Edition				RBZ0006503	0	Monthly	2500	Active		
QMD!				RBZ0003838	0	Weekly	2500	Active		
Public				RBZ0006190	0	Monthly	2500	Active		
ELLE France				RBZ0006176	0	Monthly	2500	Active		
Chilango				RBZ0000201	0	Monthly	2500	Inactive		
Windows 8.1 Made Simple				RBZ0007963	0	Monthly	500	Active		
Ultimate Nikon SLR Handbook				RBZ0007595	0	Monthly	500	Active		
The Ultimate Guide To Sci-Fi Movies				RBZ0007802	0	Monthly	500	Active		
Enduro Magazine				RBZ0008534	0	Monthly	2500	Active		
PC How To Guide 2015				RBZ0008162	0	Monthly	500	Active		
ImagineFX Presents Anatomy				RBZ0002587	0	Monthly	500	Active		
Beginners' guide to iPad				RBZ0007525	0	Monthly	500	Active		
Woman's Day - Comfort Food				RBZ0000876	0	Monthly	500	Active		
Live To Ride				RBZ0008017	0	Monthly	2500	Inactive		
Weight Watchers				RBZ0000855	0	Monthly	2500	Active		
Us Weekly				RBZ0000831	0	Weekly	500	Active		
Outdoor Rooms Bookazine				RBZ0008446	0	Monthly	2500	Active		
Outdoor Rooms				RBZ0003756	0	Monthly	2500	Active		
Australian Country				RBZ0000076	0	Monthly	2500	Active		
Decanter World Wine Awards 2015				RBZ0008088	0	Monthly	2500	Active		
Yummy Quick & Good				RBZ0004604	0	Monthly	500	Inactive		
Yummy Party!				RBZ0005755	0	Monthly	500	Inactive		
Yummy Good to Go				RBZ0004605	0	Monthly	500	Inactive		
Yes! 100 Most Beautiful Stars				RBZ0005113	0	Monthly	2500	Inactive		
A Weekend with Ellen Adarna				RBZ0005674	0	Monthly	500	Inactive		
Snow Magazine				RBZ0001257	0	Monthly	2500	Inactive		
Le Point				RBZ0001404	0	Monthly	2500	Active		
The Big Issue				RBZ0007557	0	Monthly	2500	Active		
Independent Guide to Ebay				RBZ0003826	0	Monthly	2500	Active		
T3				RBZ0009595	0	Annually	Unlimited	Inactive		
VSD				RBZ0003133	0	Monthly	2500	Inactive		
Plus Belle la Vie le magazine				RBZ0003129	0	Monthly	2500	Inactive		
Revista Domus				RBZ0007739	0	Monthly	2500	Inactive		
New Zealand Road Cyclist				RBZ0004638	0	Monthly	2500	Inactive		
GamesMaster Presents 2011 Shooter Special				RBZ0003627	0	Monthly	500	Active		
Artist Profile				RBZ0003687	0	Monthly	2500	Active		
Motociclismo Especial 60 aniversario				RBZ0003582	0	Monthly	2500	Active		
Singapore Tatler Jewels & Time				RBZ0004656	0	Monthly	2500	Active		
You Best Recipes				RBZ0005298	0	Monthly	2500	Active		
Weg! Photography				RBZ0005926	0	Monthly	2500	Active		
Weg Klassiek				RBZ0008068	0	Monthly	2500	Active		
Sarie Woon				RBZ0002737	0	Monthly	2500	Active		
Sarie Sjokolade				RBZ0006197	0	Monthly	2500	Active		
Drew League				RBZ0006496	0	Monthly	Unlimited	Active		
Dernière Heure				RBZ0000283	0	Weekly	2500	Active		
Huisgenoot Lesers 100 beste hoenderresepte				RBZ0006517	0	Monthly	2500	Active		
Huisgenoot Beste Resepte				RBZ0005214	0	Monthly	2500	Active		
Drum English				RBZ0000940	0	Weekly	2500	Active		
Enducross				RBZ0007409	0	Monthly	2500	Inactive		
Reader's Digest Specials - Diabetes				RBZ0005150	0	Monthly	2500	Active		
Compétence Mac				RBZ0003386	0	Monthly	2500	Active		
KIWI Magazine				RBZ0001926	0	Monthly	500	Inactive		
Cosmopolitan Middle East				RBZ0004579	0	Monthly	2500	Inactive		
The Small Faces - The Ultimate Music Guide				RBZ0006661	0	Monthly	2500	Active		
NME Originals - Folk				RBZ0001106	0	Monthly	2500	Active		
Special Guidebook 54 Magical Towns				RBZ0005256	0	Monthly	2500	Active		
Mountain Biking UK Ultimate Ride Guide				RBZ0008322	0	Monthly	2500	Active		
BBC Music Magazine presents 50 Great Works				RBZ0008336	0	Monthly	2500	Active		
ROAM 時尚漫旅				RBZ0009294	0	Monthly	2500	Active		
X-ONE Magazine				RBZ0007085	0	Monthly	1000	Inactive		
The Portraits / Landscapes Photography Book				RBZ0005338	0	Monthly	1000	Active		
The Nexus Book				RBZ0005622	0	Monthly	1000	Active		
The iPad Book Vol 1 Revised Edition				RBZ0005015	0	Monthly	1000	Active		
Seniors Edition Windows 8				RBZ0007684	0	Monthly	1000	Active		
Proceso				RBZ0000685	0	Weekly	2500	Active		
Raspberry Pi Annual Volume 1				RBZ0007690	0	Monthly	1000	Active		
Photoshop CS5 Genius Guide				RBZ0005421	0	Monthly	1000	Active		
Mac OS X Genius Guide Volume 1				RBZ0007660	0	Monthly	1000	Active		
The Advanced Guide to Windows 10				RBZ0008971	0	Monthly	2500	Active		
Runner's World México - El pequeño gran libro (azul) para entrenar				RBZ0008976	0	Monthly	2500	Active		
Ideat HS Photo				RBZ0008984	0	Monthly	2500	Active		
iOS 10 The Complete Manual				RBZ0008986	0	Monthly	2500	Active		
Guitarist Presents Acoustic: Autumn				RBZ0008979	0	Monthly	2500	Active		
World of Tanks: A Century of Armoured Warfare				RBZ0008981	0	Monthly	2500	Active		
The Baby Craft Book				RBZ0008994	0	Monthly	2500	Active		
Huisgenoot-Ontspan				RBZ0009048	0	Monthly	2500	Active		
GoPro For Beginners				RBZ0008828	0	Monthly	2500	Active		
おうち和食				RBZ0008916	0	Monthly	2500	Active		
Für Sie				RBZ0009061	0	Weekly	2500	Active		
Harvard Business Review HS				RBZ0008541	0	Monthly	2500	Inactive		
システム手帳STYLE				RBZ0008873	0	Monthly	2500	Active		
ELLE Hochzeit				RBZ0008680	0	Monthly	2500	Inactive		
90 Glorious Years - The Queen's life decade by decade				RBZ0008889	0	Monthly	500	Active		
Inside History - Annual				RBZ0005632	0	Monthly	2500	Active		
Victoire				RBZ0003110	0	Weekly	2500	Inactive		
Pi User				RBZ0009054	0	Monthly	2500	Inactive		
WonderPet 誌-試閱版 No.1				RBZ0009158	0	Annually	Unlimited	Inactive		
TREAD				RBZ0009885	0	Monthly	2500	Active		
GEO EPOCHE				RBZ0009116	0	Monthly	2500	Active		
Bowhunter				RBZ0009164	0	Monthly	500	Active		
Fly Fisherman				RBZ0009165	0	Monthly	500	Active		
The Week Magazine				RBZ0005102	0	Weekly	500	Active		
TV&Satellite Week				RBZ0001043	0	Weekly	2500	Active		
Car & Tecno				RBZ0002725	0	Monthly	2500	Inactive		
Offre L'Express 1er Mars Gratuit				RBZ0009169	0	Annually	Unlimited	Inactive		
Nadia				RBZ0009170	0	Monthly	2500	Active		
New Idea				RBZ0009176	0	Weekly	2500	Active		
YOU Did You Know?				RBZ0009199	0	Monthly	2500	Active		
Huisgenoot Het jy Geweet?				RBZ0009200	0	Monthly	2500	Active		
World Histories				RBZ0009226	0	Monthly	2500	Active		
Project Calm				RBZ0009229	0	Monthly	2500	Active		
The Queen				RBZ0009233	0	Monthly	2500	Active		
GEO Saison Extra				RBZ0009131	0	Monthly	2500	Active		
The Theory of (nearly) Everything				RBZ0009232	0	Monthly	2500	Active		
The Story of the Victorians				RBZ0009235	0	Monthly	2500	Active		
Science et Vie Questions Reponses hors serie				RBZ0009188	0	Monthly	2500	Active		
Yummy Pinoy Regional Favorites				RBZ0009156	0	Monthly	2500	Inactive		
Astronomy The Complete Manual				RBZ0009211	0	Monthly	500	Active		
iPhone 7 Tips, Tricks & Apps				RBZ0009217	0	Monthly	500	Active		
The Oxford American				RBZ0002070	0	Quarterly	500	Inactive		
Flea Market Style				RBZ0009244	0	Annually	Unlimited	Inactive		
Flea Market Gardens				RBZ0009245	0	Annually	Unlimited	Inactive		
Athlon Sports				RBZ0009250	0	Annually	Unlimited	Inactive		
TV y Novelas - Colombia				RBZ0004137	0	Annually	Unlimited	Inactive		
Maxim Africa				RBZ0009203	0	Monthly	2500	Inactive		
Todo Terreno				RBZ0002681	0	Monthly	2500	Inactive		
DestinAsian				RBZ0001298	0	Monthly	2500	Active		
THE RAKE JAPAN EDITION ザ・レイク ジャパン・エディション				RBZ0007707	0	Monthly	2500	Active		
Modern Classics Magazine				RBZ0008568	0	Monthly	2500	Active		
Trad'magazine				RBZ0008719	0	Monthly	2500	Inactive		
NZ Rugby World Collectors' Series				RBZ0008837	0	Monthly	2500	Inactive		
トレイルランニング ブランド大全				RBZ0009252	0	Annually	Unlimited	Inactive		
Freundin				RBZ0008684	0	Monthly	2500	Inactive		
Cooking with Fresh Herbs				RBZ0009292	0	Monthly	500	Active		
Medieval Kings and Queens				RBZ0009278	0	Monthly	2500	Active		
Mellow				RBZ0009247	0	Monthly	2500	Inactive		
Gun Dog				RBZ0009281	0	Monthly	500	Active		
Wildfowl				RBZ0009286	0	Monthly	500	Active		
Handguns				RBZ0009282	0	Monthly	500	Active		
200 Scrapbooking Ideas				RBZ0009276	0	Monthly	500	Active		
GEO Epoche Panorama				RBZ0009128	0	Monthly	2500	Active		
Verena				RBZ0009309	0	Monthly	2500	Active		
OK! Russia				RBZ0002849	0	Weekly	2500	Active		
Grazia Hors-Série Collector				RBZ0009940	0	Annually	Unlimited	Inactive		
Minecraft Party book				RBZ0009298	0	Monthly	2500	Active		
Ultimate Cross Stitch Cards				RBZ0009317	0	Monthly	2500	Active		
GOLF TODAY				RBZ0009321	0	Annually	Unlimited	Inactive		
Veg Magazine				RBZ0009253	0	Monthly	2500	Inactive		
Southern Cast Iron				RBZ0009887	0	Monthly	2500	Active		
EYEREPUBLIC				RBZ0009583	0	Monthly	2500	Active		
C10 Builder Guide				RBZ0009826	0	Monthly	1500	Active		
30 Minute Gardening				RBZ0009981	0	Annually	Unlimited	Inactive		
Houdini Puzzle Collection				RBZ0009982	0	Annually	Unlimited	Inactive		
Teach Yourself Astrophotography				RBZ0009983	0	Annually	Unlimited	Inactive		
Harry & Meghan: A Royal Romance				RBZ0009984	0	Annually	Unlimited	Inactive		
Choose the Perfect Paint Colour for your Home				RBZ0009985	0	Annually	Unlimited	Inactive		
The NES/SNES Book				RBZ0009986	0	Annually	Unlimited	Inactive		
IndiePicks Magazine				RBZ0009941	0	Annually	Unlimited	Inactive		
Swanky Retreats				RBZ0009989	0	Annually	Unlimited	Inactive		
AVUS				RBZ0009931	0	Annually	Unlimited	Inactive		
Atlas of the Stars: New Edition				RBZ0009903	0	Monthly	2500	Active		
Thor: Ragnarok - The Official Movie Special				RBZ0009930	0	Annually	Unlimited	Inactive		
Star Trek: Discovery Special				RBZ0009918	0	Annually	Unlimited	Inactive		
Playboy Special Edition Hugh Hefner				RBZ0009919	0	Annually	Unlimited	Inactive		
Love & Capes Vol. 2: Going to the Chapel				RBZ0009421	0	Monthly	500	Inactive		
Backcountry Magazine				RBZ0000104	0	Monthly	2500	Inactive		
President Family プレジデントファミリー				RBZ0009979	0	Monthly	2500	Active		
L'auto-Journal				RBZ0004645	0	Monthly	2500	Active		
Planet Rock				RBZ0009543	0	Monthly	500	Active		
iPhone手帳術				RBZ0009545	0	Annually	Unlimited	Inactive		
Colouring Book: Wildlife and Nature				RBZ0009549	0	Monthly	2500	Active		
Colouring Book: Feathers and Fins				RBZ0009550	0	Monthly	2500	Active		
Colouring Book: People and Places				RBZ0009551	0	Monthly	2500	Active		
Colouring Book: Landmarks and Landscapes				RBZ0009552	0	Monthly	2500	Active		
Colouring Book: Fantasy and Fables				RBZ0009553	0	Monthly	2500	Active		
Colouring Book: Beauty and the Beast				RBZ0009554	0	Monthly	2500	Active		
Colouring Book: Cute and Cuddly				RBZ0009557	0	Monthly	2500	Active		
Colouring Book: Horoscopes and Zodiacs				RBZ0009558	0	Monthly	2500	Active		
Colouring Book: Angels and Fairies				RBZ0009559	0	Monthly	2500	Active		
Colouring Book: Myths and Legends				RBZ0009562	0	Monthly	2500	Active		
Colouring Book: Australian Wildlife				RBZ0009572	0	Monthly	2500	Active		
Líderes Mexicanos - Special Editions				RBZ0000538	0	Monthly	2500	Active		
freundin Beauty				RBZ0009577	0	Monthly	2500	Inactive		
Mollie Makes Embroidery				RBZ0009302	0	Monthly	2500	Active		
CLUTCH Magazine 日本語版				RBZ0006356	0	Annually	Unlimited	Active		
Muy Interesante Historia				RBZ0009322	0	Annually	Unlimited	Active		
カリフォルニアスタイル CALIFORNIA STYLE				RBZ0008650	0	Monthly	2500	Active		
Croisières, Voyager autrement				RBZ0009592	0	Annually	Unlimited	Inactive		
The Stormrider Surf Guide: World Collection				RBZ0009591	0	Annually	Unlimited	Inactive		
Jours de Cheval				RBZ0009687	0	Monthly	2500	Active		
Hot Video				RBZ0009593	0	Annually	Unlimited	Inactive		
AirBnb Magazine				RBZ0009594	0	Annually	Unlimited	Inactive		
Computer Hoy				RBZ0009596	0	Annually	Unlimited	Inactive		
AppleMagazine				RBZ0009597	0	Annually	Unlimited	Inactive		
Fast Company				RBZ0009598	0	Annually	Unlimited	Inactive		
Emprendedores				RBZ0009599	0	Annually	Unlimited	Inactive		
Inc. Magazine				RBZ0009600	0	Annually	Unlimited	Inactive		
Summer in the City				RBZ0000788	0	Monthly	Unlimited	Inactive		
Giardini				RBZ0001495	0	Monthly	2500	Active		
Superyacht				RBZ0002348	0	Monthly	2500	Active		
Buddhadharma: The Practitioner's Quarterly				RBZ0005134	0	Quarterly	500	Active		
O, The Oprah magazine South Africa				RBZ0000979	0	Monthly	2500	Inactive		
Gentlemen Drive				RBZ0001994	0	Monthly	2500	Active		
Urban Climber				RBZ0000829	0	Monthly	Unlimited	Inactive		
Zigzag				RBZ0002599	0	Monthly	2500	Active		
go! Platteland				RBZ0006487	0	Monthly	2500	Active		
Weg! Platteland				RBZ0006486	0	Monthly	2500	Active		
True West				RBZ0000819	0	Monthly	2500	Inactive		
Eventing				RBZ0001130	0	Monthly	2500	Inactive		
Web Design Tips, Tricks & Fixes				RBZ0005303	0	Monthly	1000	Active		
The Knot Weddings Magazine				RBZ0003743	0	Quarterly	500	Active		
Better Nutrition				RBZ0004675	0	Monthly	500	Active		
Bike Edición Especial Triatlón				RBZ0007633	0	Monthly	2500	Inactive		
India Today Travel Plus				RBZ0002355	0	Monthly	2500	Inactive		
Spin-Off				RBZ0003055	0	Quarterly	500	Active		
Foreword Reviews				RBZ0001481	0	Monthly	2500	Inactive		
Cotai Style, Macao edition				RBZ0004276	0	Monthly	2500	Inactive		
Transporte Mundial - Argentina				RBZ0003759	0	Monthly	2500	Inactive		
Maxi Cuisine				RBZ0009718	0	Monthly	2500	Inactive		
Everyday Home Magazine				RBZ0007395	0	Monthly	2500	Inactive		
Yoga for Fitness				RBZ0007949	0	Monthly	2500	Active		
Outdoor Landscape and Nature Photography				RBZ0008075	0	Monthly	500	Active		
Retro (games TM Collection)				RBZ0005352	0	Monthly	1000	Active		
How It Works Annual Vol 1				RBZ0005000	0	Monthly	1000	Active		
Travel Photography Made Easy				RBZ0003879	0	Monthly	500	Active		
habitat				RBZ0001188	0	Monthly	500	Inactive		
LOULOU FR				RBZ0000549	0	Annually	Unlimited	Inactive		
Outdoor Projects				RBZ0000137	0	Monthly	500	Inactive		
Construcción Alimarket				RBZ0001154	0	Monthly	2500	Inactive		
Claves de la Razón Práctica				RBZ0004397	0	Monthly	2500	Active		
Outer Edge				RBZ0009055	0	Monthly	2500	Inactive		
Poker Player				RBZ0000987	0	Monthly	Unlimited	Inactive		
Asian Diver				RBZ0003780	0	Monthly	2500	Inactive		
Radiohead - The Ultimate Music Guide				RBZ0008005	0	Monthly	2500	Active		
Apple User's Gift Guide				RBZ0006876	0	Monthly	500	Active		
The Nation				RBZ0000617	0	Weekly	100	Inactive		
Discover Japan - AN INSIDER'S GUIDE				RBZ0008030	0	Monthly	2500	Active		
strategy+business				RBZ0005700	0	Quarterly	500	Active		
Singapore Tatler Homes				RBZ0004652	0	Monthly	2500	Active		
Portland Monthly				RBZ0002610	0	Monthly	500	Inactive		
Uncut Ultimate Music Guide: Bowie				RBZ0007131	0	Monthly	2500	Active		
Dumbo Feather				RBZ0004340	0	Monthly	2500	Active		
Seguridad en América				RBZ0000746	0	Monthly	2500	Inactive		
Cross Country Travel Guide 2014/15				RBZ0006792	0	Monthly	2500	Active		
Tour 2013				RBZ0006218	0	Monthly	2500	Active		
Vallum: New International Poetics				RBZ0000834	0	Monthly	Unlimited	Inactive		
Your Workplace				RBZ0000893	0	Monthly	Unlimited	Inactive		
Australian Wine Showcase				RBZ0000094	0	Monthly	2500	Inactive		
Fast Fours & Rotaries				RBZ0007950	0	Monthly	2500	Inactive		
DT				RBZ0001192	0	Monthly	2500	Inactive		
iPad Apps for Highly Successful People				RBZ0005768	0	Monthly	2500	Active		
The World's Weirdest News Stories				RBZ0002825	0	Monthly	2500	Active		
Farm Collector				RBZ0001878	0	Monthly	500	Active		
会社四季報臨時増刊				RBZ0006578	0	Quarterly	2500	Inactive		
Windows 10 For Beginners				RBZ0008102	0	Monthly	1000	Active		
Blues Country				RBZ0008138	0	Monthly	2500	Inactive		
American PHOTO				RBZ0000047	0	Monthly	2500	Inactive		
Aperture				RBZ0000057	0	Monthly	2500	Active		
Classic Dirt Bike				RBZ0000213	0	Monthly	2500	Active		
Landscapes				RBZ0000529	0	Monthly	2500	Active		
8 Weeks to a flatter belly				RBZ0008051	0	Monthly	2500	Active		
Quadnet.ca-Le Monde du VTT				RBZ0000689	0	Monthly	2500	Inactive		
World				RBZ0001258	0	Monthly	100	Inactive		
Que leer				RBZ0001900	0	Monthly	2500	Active		
The Threepenny Review				RBZ0002319	0	Quarterly	500	Active		
¡Hola! Especial Viajes				RBZ0002333	0	Monthly	2500	Active		
i.Business Magazine				RBZ0002580	0	Monthly	250	Inactive		
Luhho				RBZ0002682	0	Monthly	2500	Active		
Scooting				RBZ0002742	0	Monthly	2500	Inactive		
PleinAir Magazine				RBZ0003003	0	Quarterly	500	Active		
Bodas				RBZ0003059	0	Monthly	2500	Active		
The American Scholar				RBZ0003194	0	Quarterly	500	Active		
Multihulls Quarterly				RBZ0003225	0	Quarterly	500	Active		
Under the Radar				RBZ0003406	0	Quarterly	500	Active		
Home Decor South Africa				RBZ0003444	0	Monthly	2500	Active		
The Paris Review				RBZ0003523	0	Quarterly	500	Active		
Classic Trains				RBZ0003955	0	Quarterly	500	Active		
Stuff Magazine South Africa				RBZ0004194	0	Monthly	2500	Active		
La Moto - Libro de Pruebas				RBZ0004425	0	Monthly	2500	Inactive		
Revolution Taiwan				RBZ0004572	0	Monthly	2500	Inactive		
Watercolor Artist				RBZ0005318	0	Monthly	500	Active		
Illustrate with Photoshop Genius Guide				RBZ0005420	0	Monthly	1000	Active		
The Ultimate Guide to iPhone Photography				RBZ0005837	0	Monthly	2500	Active		
People Magazine South Africa				RBZ0005960	0	Weekly	2500	Active		
Industry of Nature				RBZ0005963	0	Monthly	2500	Active		
SUPER MOTORS				RBZ0006093	0	Monthly	2500	Active		
Build Rock Hard Abs				RBZ0006459	0	Monthly	2500	Active		
Fight! Magazine Australia - Ultimate Training Guide Magazine				RBZ0006498	0	Monthly	2500	Inactive		
L'Officiel Mexico				RBZ0007644	0	Monthly	2500	Active		
Enfoque Visual				RBZ0007646	0	Monthly	2500	Inactive		
Developing Leaders				RBZ0007732	0	Monthly	2500	Inactive		
住宅建築　Jutakukenchiku				RBZ0008065	0	Monthly	2500	Active		
ELLE Decoration Espana				RBZ0007968	0	Monthly	2500	Active		
All About History Book Of The Tudors				RBZ0008103	0	Monthly	1000	Active		
10 Week Fat Burn: Lose a Stone				RBZ0008156	0	Monthly	2500	Active		
Transworld Ride BMX				RBZ0000814	0	Monthly	2500	Inactive		
Maxim Deutschland, Schweiz, Österreich				RBZ0005250	0	Monthly	2500	Inactive		
The Dance Current				RBZ0000277	0	Monthly	Unlimited	Inactive		
TPCA Magazine 電路板會刊				RBZ0001204	0	Monthly	2500	Active		
Men's Fitness Body Challenge				RBZ0003040	0	Monthly	2500	Active		
PC PILOT 電腦飛行家				RBZ0004258	0	Monthly	2500	Inactive		
The 3D Art & Design Book				RBZ0004687	0	Monthly	1000	Active		
Harper’s Bazaar Bride				RBZ0007982	0	Monthly	2500	Active		
My Wedding Day Magazine				RBZ0008150	0	Monthly	2500	Inactive		
Ultimate Diesel Builder Guide				RBZ0008129	0	Monthly	1500	Inactive		
All About History Book of British Royals				RBZ0008309	0	Monthly	1000	Active		
Teach yourself Black & White Photography				RBZ0008380	0	Monthly	500	Active		
Thermik Magazin				RBZ0002920	0	Monthly	2500	Active		
Prima Christmas Makes				RBZ0003893	0	Monthly	2500	Active		
The Rake				RBZ0008480	0	Annually	Unlimited	Active		
The Canon Guide to Landscape Photography				RBZ0007449	0	Monthly	2500	Active		
Park City Magazine				RBZ0002729	0	Monthly	2500	Inactive		
Ultimate Guide				RBZ0005074	0	Monthly	1000	Inactive		
The Hackers Manual 2015				RBZ0007699	0	Monthly	500	Active		
The Ultimate Guide to Web Design: Vol III				RBZ0007672	0	Monthly	500	Active		
Yoga Journal				RBZ0000890	0	Monthly	2500	Active		
iPad User Magazine				RBZ0006390	0	Monthly	500	Active		
Gripped: The Climbing Magazine				RBZ0001304	0	Monthly	500	Active		
R&E-Relojes&Estilográficas				RBZ0001615	0	Monthly	2500	Active		
Revolution Hong Kong				RBZ0004273	0	Monthly	2500	Inactive		
Caribbean Living				RBZ0001416	0	Quarterly	500	Active		
MCN Sport				RBZ0008099	0	Monthly	500	Inactive		
Earth Island Journal				RBZ0002303	0	Quarterly	500	Active		
All About History Book Of Ancient Egypt				RBZ0008304	0	Monthly	2500	Active		
Star Système				RBZ0005235	0	Weekly	2500	Active		
Liz Earle Wellbeing				RBZ0007733	0	Monthly	2500	Active		
Mieux vivre votre argent				RBZ0001534	0	Monthly	2500	Active		
Vogue Collections				RBZ0001705	0	Monthly	2500	Active		
Martha Stewart Living Halloween Special				RBZ0000570	0	Monthly	2500	Inactive		
SFX Special Editions				RBZ0003442	0	Monthly	500	Inactive		
Scale Auto				RBZ0003998	0	Monthly	500	Active		
Atomic				RBZ0000069	0	Monthly	Unlimited	Inactive		
Saveur				RBZ0000736	0	Monthly	2500	Active		
Classic Toy Trains				RBZ0000220	0	Monthly	2500	Active		
Queen's Quarterly				RBZ0000691	0	Quarterly	2500	Inactive		
The Nikon Camera Book				RBZ0006411	0	Monthly	1000	Active		
Photoshop Five Minute Tips & Fixes Vol 1				RBZ0004978	0	Monthly	1000	Active		
The Unauthorised Guide for iPad				RBZ0005798	0	Monthly	500	Active		
New York Magazine				RBZ0007772	0	Weekly	500	Active		
House Beautiful Christmas Ideas				RBZ0000123	0	Monthly	2500	Active		
Сабрина беби				RBZ0009967	0	Monthly	2500	Active		
Dream Garden Rooms				RBZ0000313	0	Monthly	500	Inactive		
Country Living				RBZ0000256	0	Monthly	500	Active		
Wordpress Genius Guide				RBZ0004625	0	Monthly	1000	Active		
Whitney Houston - Now Special Series				RBZ0004439	0	Monthly	2500	Active		
MacFormat Presents: The Essential iPhone 4 Handbook				RBZ0002522	0	Monthly	500	Active		
Flash Essentials				RBZ0002327	0	Monthly	500	Active		
ImagineFX Presents Fantasy Illustrator				RBZ0006318	0	Monthly	500	Active		
I Saw Da Sign				RBZ0006217	0	Monthly	500	Inactive		
